timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-19T16:50:28.373632,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,15.8775,235000,1.0,1.0,1,5,7,2.8074,0.0,2.8074,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T16:50:28.389097,172.28.233.179,192.168.21.165,1,brute_force,942.8934,0.0,18.3692,235000,314.2978,314.2978,4,5,4,1.5,0.0,3.654,0.0,4.2423,0,0,4.2423,6.8698,4,4,1.0,-0.6172
2026-05-19T16:50:28.385116,172.28.233.179,192.168.21.165,1,brute_force,1169.9049,0.0,22.4681,235000,389.9683,389.9683,2,5,6,2.585,0.0,3.5466,0.0,5.1286,0,0,5.1286,0.0,2,2,1.0,1.0
2026-05-19T16:50:28.387178,172.28.233.179,192.168.21.165,1,brute_force,9000.0,0.0,29.3429,235000,3000.0,3000.0,3,5,6,2.2516,0.0,3.4714,0.0,0.2745,0,0,0.2745,4.8541,3,3,1.0,1.2333
2026-05-19T16:50:28.391100,172.28.233.179,192.168.21.165,1,brute_force,1673.4822,0.0,24.0393,235000,557.8274,557.8274,5,5,6,2.2516,0.0,3.6075,0.0,2.2408,0,0,2.2408,6.8857,5,5,1.0,0.4327
2026-05-19T16:50:28.408925,172.28.233.179,192.168.21.165,1,brute_force,426.5058,0.0,9.9783,235000,142.1686,142.1686,6,5,5,1.371,0.0,3.719,0.0,8.4407,0,0,8.4407,13.8449,6,6,1.0,-1.6214
2026-05-19T16:50:28.416710,172.28.233.179,192.168.21.165,1,brute_force,435.7503,0.0,10.9806,235000,145.2501,145.2501,7,5,6,2.2516,0.0,3.6496,0.0,8.0321,0,0,8.0321,12.6716,7,7,1.0,-1.1831
2026-05-19T16:50:28.419551,172.28.233.179,192.168.21.165,1,brute_force,472.1433,0.0,10.9415,235000,157.3811,157.3811,8,5,6,2.2516,0.0,3.5867,0.0,7.2617,0,0,7.2617,11.8824,8,8,1.0,-1.0254
2026-05-19T16:50:28.423404,172.28.233.179,192.168.21.165,1,brute_force,495.6807,0.0,12.208,235000,165.2269,165.2269,9,5,6,1.7925,0.0,3.6114,0.0,6.8088,0,0,6.8088,11.1794,9,9,1.0,-0.7581
2026-05-19T16:50:28.432301,172.28.233.179,192.168.21.165,1,brute_force,435.3468,0.0,6.8438,235000,145.1156,145.1156,10,5,7,2.8074,0.0,3.9035,0.0,7.6567,0,0,7.6567,10.8095,10,10,1.0,-1.3434
2026-05-19T16:50:28.438636,172.28.233.179,192.168.21.165,1,brute_force,444.8844,0.0,7.7665,235000,148.2948,148.2948,11,5,6,2.2516,0.0,3.9032,0.0,7.4177,0,0,7.4177,10.2798,11,11,1.0,-1.0834
2026-05-19T16:50:28.441111,172.28.233.179,192.168.21.165,1,brute_force,450.7662,0.0,4.8418,235000,150.2554,150.2554,12,5,6,2.585,0.0,3.8682,0.0,7.2604,0,0,7.2604,9.814,12,12,1.0,-1.319
2026-05-19T16:50:28.447474,172.28.233.179,192.168.21.165,1,brute_force,442.0188,0.0,3.1171,235000,147.3396,147.3396,13,5,6,2.2516,0.0,3.8183,0.0,7.3526,0,0,7.3526,9.4012,13,13,1.0,-1.372
2026-05-19T16:50:28.449768,172.28.233.179,192.168.21.165,1,brute_force,462.9852,0.0,2.7127,235000,154.3284,154.3284,14,5,5,1.9219,0.0,3.8026,0.0,6.9781,0,0,6.9781,9.1251,14,14,1.0,-1.2832
2026-05-19T16:50:28.453875,172.28.233.179,192.168.21.165,1,brute_force,472.3704,0.0,2.5625,235000,157.4568,157.4568,15,5,6,2.2516,0.0,3.7653,0.0,6.8046,0,0,6.8046,8.8154,15,15,1.0,-1.1925
2026-05-19T16:50:28.456915,172.28.233.179,192.168.21.165,1,brute_force,486.0378,0.0,2.1532,235000,162.0126,162.0126,16,5,6,2.2516,0.0,3.7424,0.0,6.5838,0,0,6.5838,8.5564,16,16,1.0,-1.1497
2026-05-19T16:50:29.371867,172.28.233.179,192.168.21.165,1,brute_force,51000.0,0.0,16.9299,235000,17000.0,17000.0,17,5,6,2.585,0.0,3.7504,0.0,-0.0734,0,0,-0.0734,27.0818,17,17,1.0,0.6373
