timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-20T11:39:20.338338,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,19.398,235000,1.0,1.0,1,5,6,2.2516,0.0,2.2516,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-20T11:39:20.343372,172.28.233.179,192.168.21.165,1,brute_force,945.0534,0.0,17.1089,235000,315.0178,315.0178,2,5,6,1.9183,0.0,2.4591,0.0,6.3488,0,0,6.3488,0.0,2,2,1.0,-1.0
2026-05-20T11:39:20.355380,172.28.233.179,192.168.21.165,1,brute_force,1215.3177,0.0,23.1781,235000,405.1059,405.1059,5,5,6,2.2516,0.0,2.8477,0.0,3.0856,0,0,3.0856,5.3529,5,5,1.0,-0.0128
2026-05-20T11:39:20.348519,172.28.233.179,192.168.21.165,1,brute_force,9000.0,0.0,29.5815,235000,3000.0,3000.0,3,5,6,1.9183,0.0,2.738,0.0,0.4148,0,0,0.4148,5.934,3,3,1.0,1.393
2026-05-20T11:39:20.353638,172.28.233.179,192.168.21.165,1,brute_force,1278.7512,0.0,26.9189,235000,426.2504,426.2504,4,5,6,2.2516,0.0,2.8921,0.0,3.1281,0,0,3.1281,6.1804,4,4,1.0,0.712
2026-05-20T11:39:20.372350,172.28.233.179,192.168.21.165,1,brute_force,396.1272,0.0,9.8596,235000,132.0424,132.0424,6,5,5,1.371,0.0,3.0682,0.0,9.088,0,0,9.088,12.9243,6,6,1.0,-1.7092
2026-05-20T11:39:20.382211,172.28.233.179,192.168.21.165,1,brute_force,480.5619,0.0,13.0615,235000,160.1873,160.1873,8,5,6,2.2516,0.0,3.1383,0.0,7.1345,0,0,7.1345,11.7869,8,8,1.0,-0.8132
2026-05-20T11:39:20.381906,172.28.233.179,192.168.21.165,1,brute_force,391.5711,0.0,10.5441,235000,130.5237,130.5237,7,5,6,1.7925,0.0,3.1406,0.0,8.9384,0,0,8.9384,11.803,7,7,1.0,-1.27
2026-05-20T11:39:20.388930,172.28.233.179,192.168.21.165,1,brute_force,397.1838,0.0,3.5582,235000,132.3946,132.3946,9,5,7,2.8074,0.0,3.585,0.0,8.4973,0,0,8.4973,11.6003,9,9,1.0,-1.6638
2026-05-20T11:39:20.394847,172.28.233.179,192.168.21.165,1,brute_force,425.8449,0.0,7.1137,235000,141.9483,141.9483,10,5,6,1.7925,0.0,3.5714,0.0,7.8276,0,0,7.8276,11.0997,10,10,1.0,-1.0833
