timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-19T17:08:51.070950,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,24.8621,235000,1.0,1.0,1,5,6,1.9183,0.0,1.9183,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T17:08:51.086868,172.28.233.179,192.168.21.165,1,brute_force,1034.0703,0.0,28.4104,235000,344.6901,344.6901,3,5,6,2.2516,0.0,2.33,0.0,4.3517,0,0,4.3517,0.8928,3,3,1.0,-0.0564
2026-05-19T17:08:51.085607,172.28.233.179,192.168.21.165,1,brute_force,1144.0572,0.0,32.4855,235000,381.3524,381.3524,2,5,6,1.9183,0.0,2.085,0.0,5.2445,0,0,5.2445,0.0,2,2,1.0,1.0
2026-05-19T17:08:51.097047,172.28.233.179,192.168.21.165,1,brute_force,518.6103,0.0,24.7207,235000,172.8701,172.8701,4,5,6,2.2516,0.0,2.557,0.0,7.7129,0,0,7.7129,4.809,4,4,1.0,-0.9132
2026-05-19T17:08:51.101348,172.28.233.179,192.168.21.165,1,brute_force,571.1718,0.0,27.6389,235000,190.3906,190.3906,5,5,7,2.8074,0.0,3.2795,0.0,6.5655,0,0,6.5655,4.6146,5,5,1.0,0.0054
2026-05-19T17:08:51.108953,172.28.233.179,192.168.21.165,1,brute_force,1033.9164,0.0,37.0345,235000,344.6388,344.6388,7,5,6,2.2516,0.0,3.4373,0.0,3.3852,0,0,3.3852,6.7386,7,7,1.0,1.9834
2026-05-19T17:08:51.102126,172.28.233.179,192.168.21.165,1,brute_force,620.1177,0.0,27.2119,235000,206.7059,206.7059,6,5,6,1.7925,0.0,3.4374,0.0,5.8053,0,0,5.8053,4.3985,6,6,1.0,-0.1321
2026-05-19T17:08:51.112026,172.28.233.179,192.168.21.165,1,brute_force,673.0224,0.0,27.5629,235000,224.3408,224.3408,8,5,6,2.2516,0.0,3.5727,0.0,5.0943,0,0,5.0943,7.5132,8,8,1.0,-0.3054
2026-05-19T17:08:51.144412,172.28.233.179,192.168.21.165,1,brute_force,442.8039,0.0,34.2574,235000,147.6013,147.6013,9,5,6,2.2516,0.0,3.5863,0.0,7.6219,0,0,7.6219,9.7012,9,9,1.0,1.217
2026-05-19T17:08:51.162421,172.28.233.179,192.168.21.165,1,brute_force,469.6533,0.0,38.5072,235000,156.5511,156.5511,11,5,6,2.585,0.0,3.5604,0.0,7.0265,0,0,7.0265,9.5675,11,11,1.0,1.8282
2026-05-19T17:08:51.151674,172.28.233.179,192.168.21.165,1,brute_force,404.1468,0.0,30.618,235000,134.7156,134.7156,10,5,6,2.2516,0.0,3.5499,0.0,8.2478,0,0,8.2478,9.3161,10,10,1.0,0.2962
2026-05-19T17:08:51.172053,172.28.233.179,192.168.21.165,1,brute_force,463.926,0.0,46.0393,235000,154.642,154.642,12,5,5,1.371,0.0,3.5868,0.0,7.0544,0,0,7.0544,9.1227,12,12,1.0,2.3593
