timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-20T12:02:59.927546,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,17.946,235000,1.0,1.0,1,5,6,2.585,0.0,2.585,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-20T12:02:59.942728,172.28.233.179,192.168.21.165,1,brute_force,942.8463,0.0,21.3528,235000,314.2821,314.2821,3,5,6,1.9183,0.0,3.0169,0.0,4.7728,0,0,4.7728,0.2695,3,3,1.0,-0.2896
2026-05-20T12:02:59.941937,172.28.233.179,192.168.21.165,1,brute_force,1332.3711,0.0,28.6324,235000,444.1237,444.1237,2,5,6,1.9183,0.0,2.8554,0.0,4.5033,0,0,4.5033,0.0,2,2,1.0,1.0
2026-05-20T12:02:59.955927,172.28.233.179,192.168.21.165,1,brute_force,562.1262,0.0,23.6731,235000,187.3754,187.3754,4,5,4,1.5,0.0,3.0838,0.0,7.1158,0,0,7.1158,3.3209,4,4,1.0,0.1987
2026-05-20T12:02:59.966274,172.28.233.179,192.168.21.165,1,brute_force,1048.1538,0.0,36.5119,235000,349.3846,349.3846,6,5,6,2.2516,0.0,3.2102,0.0,3.4346,0,0,3.4346,5.638,6,6,1.0,1.8001
2026-05-20T12:02:59.957795,172.28.233.179,192.168.21.165,1,brute_force,659.634,0.0,27.024,235000,219.878,219.878,5,5,5,1.371,0.0,3.2538,0.0,5.685,0,0,5.685,3.7965,5,5,1.0,0.8574
2026-05-20T12:02:59.970380,172.28.233.179,192.168.21.165,1,brute_force,724.8639,0.0,31.734,235000,241.6213,241.6213,7,5,6,2.2516,0.0,3.2061,0.0,4.8285,0,0,4.8285,6.017,7,7,1.0,0.8606
2026-05-20T12:03:00.014496,172.28.233.179,192.168.21.165,1,brute_force,334.1946,0.0,22.5077,235000,111.3982,111.3982,9,5,6,1.9183,0.0,3.186,0.0,10.0989,0,0,10.0989,12.1163,9,9,1.0,-0.767
2026-05-20T12:03:00.009470,172.28.233.179,192.168.21.165,1,brute_force,358.5603,0.0,32.2139,235000,119.5201,119.5201,8,5,6,2.2516,0.0,3.1827,0.0,9.562,0,0,9.562,12.8636,8,8,1.0,0.8365
2026-05-20T12:03:00.019895,172.28.233.179,192.168.21.165,1,brute_force,335.5425,0.0,19.3195,235000,111.8475,111.8475,10,5,6,2.2516,0.0,3.1649,0.0,9.9342,0,0,9.9342,11.4329,10,10,1.0,-1.1638
2026-05-20T12:03:00.020942,172.28.233.179,192.168.21.165,1,brute_force,431.5275,0.0,33.0768,235000,143.8425,143.8425,11,5,6,2.585,0.0,3.2026,0.0,7.6473,0,0,7.6473,12.8339,11,11,1.0,1.0763
2026-05-20T12:03:00.021195,172.28.233.179,192.168.21.165,1,brute_force,443.8221,0.0,30.4935,235000,147.9407,147.9407,12,5,6,1.9183,0.0,3.1724,0.0,7.374,0,0,7.374,12.2671,12,12,1.0,0.6011
2026-05-20T12:03:00.029471,172.28.233.179,192.168.21.165,1,brute_force,459.5646,0.0,35.3374,235000,153.1882,153.1882,13,5,6,1.9183,0.0,3.2136,0.0,7.0719,0,0,7.0719,11.7875,13,13,1.0,1.2882
2026-05-20T12:03:00.040728,172.28.233.179,192.168.21.165,1,brute_force,477.2724,0.0,40.4756,235000,159.0908,159.0908,14,5,5,1.371,0.0,3.2351,0.0,6.7692,0,0,6.7692,11.3735,14,14,1.0,1.7979
2026-05-20T12:03:00.068344,172.28.233.179,192.168.21.165,1,brute_force,387.7887,0.0,36.5722,235000,129.2629,129.2629,15,5,6,2.585,0.0,3.2457,0.0,8.2888,0,0,8.2888,12.2529,15,15,1.0,1.1135
2026-05-20T12:03:00.069317,172.28.233.179,192.168.21.165,1,brute_force,426.4779,0.0,44.9142,235000,142.1593,142.1593,16,5,9,3.1699,0.0,3.3564,0.0,7.5033,0,0,7.5033,12.1968,16,16,1.0,1.9685
2026-05-20T12:03:00.079093,172.28.233.179,192.168.21.165,1,brute_force,421.5984,0.0,41.2269,235000,140.5328,140.5328,18,5,6,2.585,0.0,3.3593,0.0,7.5343,0,0,7.5343,13.2707,18,18,1.0,0.8719
2026-05-20T12:03:00.075484,172.28.233.179,192.168.21.165,1,brute_force,505.9857,0.0,60.2677,235000,168.6619,168.6619,17,5,5,2.3219,0.0,3.3636,0.0,6.2996,0,0,6.2996,12.6964,17,17,1.0,2.7889
2026-05-20T12:03:00.080952,172.28.233.179,192.168.21.165,1,brute_force,502.0452,0.0,45.6221,235000,167.3484,167.3484,20,5,6,1.4591,0.0,3.3646,0.0,6.2901,0,0,6.2901,13.1506,20,20,1.0,1.1855
2026-05-20T12:03:00.080485,172.28.233.179,192.168.21.165,1,brute_force,444.0147,0.0,41.7593,235000,148.0049,148.0049,19,5,6,2.585,0.0,3.358,0.0,7.1319,0,0,7.1319,13.0031,19,19,1.0,0.8803
2026-05-20T12:03:00.093510,172.28.233.179,192.168.21.165,1,brute_force,450.8127,0.0,42.4676,235000,150.2709,150.2709,21,5,5,2.3219,0.0,3.3615,0.0,7.1181,0,0,7.1181,13.5026,21,21,1.0,0.8398
2026-05-20T12:03:00.100309,172.28.233.179,192.168.21.165,1,brute_force,497.5548,0.0,42.6195,235000,165.8516,165.8516,24,5,6,1.7925,0.0,3.3639,0.0,6.4194,0,0,6.4194,13.696,24,24,1.0,0.6605
2026-05-20T12:03:00.096730,172.28.233.179,192.168.21.165,1,brute_force,490.8273,0.0,52.6659,235000,163.6091,163.6091,22,5,5,1.5219,0.0,3.3606,0.0,6.5748,0,0,6.5748,13.7801,22,22,1.0,1.6786
2026-05-20T12:03:00.097915,172.28.233.179,192.168.21.165,1,brute_force,487.9869,0.0,46.9103,235000,162.6623,162.6623,23,5,6,1.7925,0.0,3.3588,0.0,6.3184,0,0,6.3184,13.7256,23,23,1.0,1.0825
2026-05-20T12:03:00.135255,172.28.233.179,192.168.21.165,1,brute_force,426.2145,0.0,44.4531,235000,142.0715,142.0715,25,5,6,2.2516,0.0,3.3568,0.0,8.3576,0,0,8.3576,14.4478,25,25,1.0,0.806
2026-05-20T12:03:00.154824,172.28.233.179,192.168.21.165,1,brute_force,434.994,0.0,50.0796,235000,144.998,144.998,28,5,6,2.2516,0.0,3.3539,0.0,5.9113,0,0,5.9113,12.9699,28,28,1.0,1.1314
