timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-20T12:27:01.201400,172.28.233.179,192.168.1.107,2,dos,479.0,431.0,3601.0117047633066,1872.0,0.0,0.0,0,0,0,3.5361,0.0,0.0,0.0,1.0104,0,0,1.7742,0.0536,0,1,0.0,1.3157
2026-05-20T12:27:01.202362,172.28.233.179,192.168.1.107,2,dos,425.0,780.0,4542.83666927983,1655.0,0.0,0.0,0,0,0,3.7191,0.0,0.0,0.0,0.2841,0,0,0.1801,0.0131,0,2,0.0,2.4831
2026-05-20T12:27:02.203116,172.28.233.179,192.168.1.107,2,dos,726.0,612.0,4905.3918049231415,632.0,0.0,0.0,0,0,0,4.8293,0.0,0.0,0.0,0.2997,0,0,1.1927,0.1817,0,3,0.0,1.3821
2026-05-20T12:27:02.203630,172.28.233.179,192.168.1.107,2,dos,480.0,401.0,4342.802339514037,784.0,0.0,0.0,0,0,0,4.4506,0.0,0.0,0.0,0.3074,0,0,0.5594,0.2107,0,4,0.0,1.2734
2026-05-20T12:27:03.204211,172.28.233.179,192.168.1.107,2,dos,587.0,690.0,3249.5068878277175,548.0,0.0,0.0,0,0,0,3.3348,0.0,0.0,0.0,1.0702,0,0,1.6565,0.105,0,5,0.0,1.3189
2026-05-20T12:27:03.204741,172.28.233.179,192.168.1.107,2,dos,412.0,402.0,4962.790674903833,1243.0,0.0,0.0,0,0,0,4.9637,0.0,0.0,0.0,1.1009,0,0,1.0146,0.2888,0,6,0.0,1.4217
2026-05-20T12:27:04.205430,172.28.233.179,192.168.1.107,2,dos,443.0,726.0,1790.201704083557,1469.0,0.0,0.0,0,0,0,4.5028,0.0,0.0,0.0,0.1635,0,0,1.6436,0.0461,0,7,0.0,1.2906
2026-05-20T12:27:04.205896,172.28.233.179,192.168.1.107,2,dos,569.0,783.0,729.0978609416192,1342.0,0.0,0.0,0,0,0,4.4275,0.0,0.0,0.0,0.6234,0,0,0.5422,0.2469,0,8,0.0,2.5942
2026-05-20T12:27:05.206478,172.28.233.179,192.168.1.107,2,dos,610.0,479.0,1627.8247783218328,1478.0,0.0,0.0,0,0,0,3.4525,0.0,0.0,0.0,1.5824,0,0,0.6971,0.2451,0,9,0.0,2.0678
2026-05-20T12:27:05.206979,172.28.233.179,192.168.1.107,2,dos,712.0,565.0,1927.442198826096,893.0,0.0,0.0,0,0,0,3.3561,0.0,0.0,0.0,1.4498,0,0,1.8123,0.3852,0,10,0.0,2.9877
2026-05-20T12:27:06.207660,172.28.233.179,192.168.1.107,2,dos,488.0,601.0,1925.5450168772202,1553.0,0.0,0.0,0,0,0,4.4674,0.0,0.0,0.0,0.2755,0,0,1.6805,0.3771,0,11,0.0,1.988
2026-05-20T12:27:06.208095,172.28.233.179,192.168.1.107,2,dos,602.0,495.0,3418.2868115384063,1977.0,0.0,0.0,0,0,0,4.4752,0.0,0.0,0.0,0.6395,0,0,0.499,0.3145,0,12,0.0,1.0352
2026-05-20T12:27:07.208878,172.28.233.179,192.168.1.107,2,dos,687.0,744.0,2314.7625597682654,1076.0,0.0,0.0,0,0,0,4.7428,0.0,0.0,0.0,1.569,0,0,0.1017,0.2703,0,13,0.0,1.7095
2026-05-20T12:27:07.209549,172.28.233.179,192.168.1.107,2,dos,560.0,745.0,3774.905740751803,1412.0,0.0,0.0,0,0,0,4.0283,0.0,0.0,0.0,1.5239,0,0,0.5398,0.0533,0,14,0.0,1.3445
2026-05-20T12:27:08.210245,172.28.233.179,192.168.1.107,2,dos,576.0,610.0,3300.024753256992,1599.0,0.0,0.0,0,0,0,4.484,0.0,0.0,0.0,1.6941,0,0,0.9354,0.4471,0,15,0.0,2.371
2026-05-20T12:27:08.210663,172.28.233.179,192.168.1.107,2,dos,506.0,759.0,3123.6068295853192,1860.0,0.0,0.0,0,0,0,4.4759,0.0,0.0,0.0,0.2275,0,0,1.6906,0.4865,0,16,0.0,1.7289
2026-05-20T12:27:09.211263,172.28.233.179,192.168.1.107,2,dos,411.0,458.0,1818.3896493671157,980.0,0.0,0.0,0,0,0,3.655,0.0,0.0,0.0,1.4282,0,0,0.1634,0.1591,0,17,0.0,2.8452
2026-05-20T12:27:09.211948,172.28.233.179,192.168.1.107,2,dos,507.0,746.0,4858.855121477436,1058.0,0.0,0.0,0,0,0,4.7033,0.0,0.0,0.0,1.8291,0,0,0.7873,0.1194,0,18,0.0,2.9763
2026-05-20T12:27:10.212754,172.28.233.179,192.168.1.107,2,dos,762.0,535.0,848.3613431960908,1349.0,0.0,0.0,0,0,0,4.5018,0.0,0.0,0.0,0.2836,0,0,0.555,0.1755,0,19,0.0,2.4175
2026-05-20T12:27:10.213188,172.28.233.179,192.168.1.107,2,dos,545.0,720.0,703.0573719808685,1435.0,0.0,0.0,0,0,0,3.3076,0.0,0.0,0.0,0.409,0,0,0.2665,0.4714,0,20,0.0,2.9541
2026-05-20T12:27:11.213722,172.28.233.179,192.168.1.107,2,dos,770.0,717.0,2462.600298096303,1120.0,0.0,0.0,0,0,0,3.5812,0.0,0.0,0.0,1.2872,0,0,0.7619,0.2861,0,21,0.0,2.1382
2026-05-20T12:27:11.214132,172.28.233.179,192.168.1.107,2,dos,782.0,476.0,3996.945271719584,1203.0,0.0,0.0,0,0,0,3.313,0.0,0.0,0.0,1.9231,0,0,1.8174,0.3716,0,22,0.0,2.0147
2026-05-20T12:27:12.214704,172.28.233.179,192.168.1.107,2,dos,457.0,477.0,1912.1205243115032,1134.0,0.0,0.0,0,0,0,4.8607,0.0,0.0,0.0,0.5726,0,0,1.7749,0.3132,0,23,0.0,2.9634
2026-05-20T12:27:12.215106,172.28.233.179,192.168.1.107,2,dos,562.0,498.0,4634.520487716732,1420.0,0.0,0.0,0,0,0,4.2113,0.0,0.0,0.0,0.8882,0,0,1.5227,0.0601,0,24,0.0,2.1905
2026-05-20T12:27:13.219103,172.28.233.179,192.168.1.107,2,dos,772.0,770.0,3523.8672807733833,683.0,0.0,0.0,0,0,0,3.0902,0.0,0.0,0.0,0.194,0,0,1.1976,0.4206,0,25,0.0,1.2004
2026-05-20T12:27:13.220447,172.28.233.179,192.168.1.107,2,dos,514.0,623.0,2953.5602387753615,1245.0,0.0,0.0,0,0,0,4.9164,0.0,0.0,0.0,0.7159,0,0,0.4809,0.2705,0,26,0.0,1.7381
2026-05-20T12:27:14.220992,172.28.233.179,192.168.1.107,2,dos,594.0,706.0,3174.1726870228,759.0,0.0,0.0,0,0,0,3.9667,0.0,0.0,0.0,0.6388,0,0,1.5986,0.3408,0,27,0.0,2.0378
2026-05-20T12:27:14.221515,172.28.233.179,192.168.1.107,2,dos,405.0,525.0,2184.2176100497936,1051.0,0.0,0.0,0,0,0,4.6748,0.0,0.0,0.0,1.915,0,0,0.7876,0.1182,0,28,0.0,2.6181
2026-05-20T12:27:14.262569,172.28.233.179,192.168.1.107,2,dos,759.0,772.0,1741.2739823916163,868.0,0.0,0.0,0,0,0,3.529,0.0,0.0,0.0,1.9967,0,0,1.9493,0.0852,0,29,0.0,1.0605
2026-05-20T12:27:14.263056,172.28.233.179,192.168.1.107,2,dos,656.0,677.0,4679.418111134544,1381.0,0.0,0.0,0,0,0,3.3957,0.0,0.0,0.0,0.1406,0,0,1.3117,0.4758,0,30,0.0,1.8238
2026-05-20T12:27:15.263686,172.28.233.179,192.168.1.107,2,dos,726.0,447.0,1866.2720567718632,1078.0,0.0,0.0,0,0,0,4.9529,0.0,0.0,0.0,1.2571,0,0,1.483,0.4769,0,31,0.0,1.5469
2026-05-20T12:27:15.264203,172.28.233.179,192.168.1.107,2,dos,422.0,693.0,529.1654240992419,1443.0,0.0,0.0,0,0,0,4.0663,0.0,0.0,0.0,0.3657,0,0,0.3392,0.0455,0,32,0.0,2.5573
2026-05-20T12:27:16.264755,172.28.233.179,192.168.1.107,2,dos,762.0,476.0,1813.890924169355,965.0,0.0,0.0,0,0,0,4.1471,0.0,0.0,0.0,0.2011,0,0,0.811,0.2166,0,33,0.0,1.1812
