timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-19T16:38:02.629704,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,4.7631,235000,1.0,1.0,1,5,5,2.3219,0.0,2.3219,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T16:38:02.631333,172.28.233.179,192.168.21.165,1,brute_force,6000.0,0.0,6.0668,235000,2000.0,2000.0,2,5,4,2.0,0.0,3.1699,0.0,0.3154,0,0,0.3154,0.0,2,2,1.0,1.0
2026-05-19T16:38:02.992462,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,5.5106,235000,1.0,1.0,1,5,5,2.3219,0.0,2.3219,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T16:38:02.997440,172.28.233.179,192.168.21.165,1,brute_force,771.2244,0.0,2.5525,235000,257.0748,257.0748,2,5,8,2.75,0.0,3.2389,0.0,7.7798,0,0,7.7798,0.0,2,2,1.0,-1.0
2026-05-19T16:38:03.001183,172.28.233.179,192.168.21.165,1,brute_force,786.039,0.0,2.7344,235000,262.013,262.013,3,5,6,2.585,0.0,3.7216,0.0,5.7249,0,0,5.7249,2.0549,3,3,1.0,-0.6388
2026-05-19T16:38:03.005321,172.28.233.179,192.168.21.165,1,brute_force,778.7661,0.0,2.6834,235000,259.5887,259.5887,4,5,4,1.5,0.0,3.654,0.0,5.1363,0,0,5.1363,1.873,4,4,1.0,-0.555
2026-05-19T16:38:03.009168,172.28.233.179,192.168.21.165,1,brute_force,763.6281,0.0,2.4731,235000,254.5427,254.5427,5,5,6,2.585,0.0,3.9614,0.0,4.9108,0,0,4.9108,1.6684,5,5,1.0,-0.6168
2026-05-19T16:38:03.013354,172.28.233.179,192.168.21.165,1,brute_force,763.1403,0.0,2.7618,235000,254.3801,254.3801,6,5,8,3.0,0.0,3.9519,0.0,4.7174,0,0,4.7174,1.5416,6,6,1.0,-0.3328
2026-05-19T16:38:03.016790,172.28.233.179,192.168.21.165,1,brute_force,767.6385,0.0,2.3644,235000,255.8795,255.8795,7,5,5,2.3219,0.0,3.9448,0.0,4.5594,0,0,4.5594,1.4509,7,7,1.0,-0.6289
2026-05-19T16:38:03.020406,172.28.233.179,192.168.21.165,1,brute_force,775.341,0.0,2.439,235000,258.447,258.447,8,5,4,2.0,0.0,4.0529,0.0,4.422,0,0,4.422,1.3848,8,8,1.0,-0.5106
2026-05-19T16:38:03.994342,172.28.233.179,192.168.21.165,1,brute_force,27000.0,0.0,9.0446,235000,9000.0,9000.0,9,5,4,2.0,0.0,4.0562,0.0,-0.226,0,0,-0.226,12.3656,9,9,1.0,2.5478
