timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-19T17:26:37.390676,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,33.2525,235000,1.0,1.0,1,5,6,2.2516,0.0,2.2516,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T17:26:37.391409,172.28.233.179,192.168.21.165,1,brute_force,6000.0,0.0,31.3649,235000,2000.0,2000.0,2,5,6,1.9183,0.0,2.6258,0.0,0.7849,0,0,0.7849,0.0,2,2,1.0,-1.0
2026-05-19T17:26:37.400422,172.28.233.179,192.168.21.165,1,brute_force,4494.9675,0.0,40.8993,235000,1498.3225,1498.3225,3,5,6,2.585,0.0,2.6835,0.0,1.0011,0,0,1.0011,0.2162,3,3,1.0,1.3893
2026-05-19T17:26:37.405402,172.28.233.179,192.168.21.165,1,brute_force,262.7748,0.0,3.5417,235000,87.5916,87.5916,4,5,5,1.371,0.0,2.9966,0.0,15.2222,0,0,15.2222,20.1124,4,4,1.0,-1.6761
2026-05-19T17:26:37.413810,172.28.233.179,192.168.21.165,1,brute_force,283.0254,0.0,4.7717,235000,94.3418,94.3418,5,5,6,2.2516,0.0,3.0128,0.0,13.2497,0,0,13.2497,17.7497,5,5,1.0,-1.1586
2026-05-19T17:26:37.417619,172.28.233.179,192.168.21.165,1,brute_force,304.7571,0.0,2.5268,235000,101.5857,101.5857,6,5,6,1.7925,0.0,3.071,0.0,11.8127,0,0,11.8127,16.1339,6,6,1.0,-1.0502
2026-05-19T17:26:37.421632,172.28.233.179,192.168.21.165,1,brute_force,332.7291,0.0,2.3339,235000,110.9097,110.9097,7,5,7,2.8074,0.0,3.5998,0.0,10.5191,0,0,10.5191,15.0095,7,7,1.0,-0.9126
2026-05-19T17:26:37.425706,172.28.233.179,192.168.21.165,1,brute_force,358.6575,0.0,2.7366,235000,119.5525,119.5525,8,5,6,1.7925,0.0,3.5682,0.0,9.5595,0,0,9.5595,14.0935,8,8,1.0,-0.7921
2026-05-19T17:26:37.429607,172.28.233.179,192.168.21.165,1,brute_force,380.5035,0.0,2.4698,235000,126.8345,126.8345,9,5,6,2.2516,0.0,3.6168,0.0,8.8698,0,0,8.8698,13.3089,9,9,1.0,-0.7365
2026-05-19T17:26:38.384207,172.28.233.179,192.168.21.165,1,brute_force,11809.3965,0.0,27.5548,235000,3936.4655,3936.4655,10,5,6,1.9183,0.0,3.6031,0.0,0.2823,0,0,0.2823,27.3389,10,10,1.0,0.8203
2026-05-19T17:26:38.385696,172.28.233.179,192.168.21.165,1,brute_force,10973.7597,0.0,29.3152,235000,3657.9199,3657.9199,11,5,6,1.9183,0.0,3.5542,0.0,0.3007,0,0,0.3007,25.936,11,11,1.0,0.8595
2026-05-19T17:26:38.388205,172.28.233.179,192.168.21.165,1,brute_force,36000.0,0.0,36.7889,235000,12000.0,12000.0,12,5,6,2.585,0.0,3.5753,0.0,-0.1459,0,0,-0.1459,24.7693,12,12,1.0,1.2106
