timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-19T17:19:38.092262,172.28.233.179,192.168.21.165,1,brute_force,3.0,0.0,14.1668,235000,1.0,1.0,1,5,6,2.2516,0.0,2.2516,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0
2026-05-19T17:19:38.103745,172.28.233.179,192.168.21.165,1,brute_force,1619.5266,0.0,18.4596,235000,539.8422,539.8422,2,5,6,1.9183,0.0,2.4591,0.0,3.7048,0,0,3.7048,0.0,2,2,1.0,1.0
2026-05-19T17:19:38.107019,172.28.233.179,192.168.21.165,1,brute_force,2621.8497,0.0,24.7796,235000,873.9499,873.9499,4,5,6,1.9183,0.0,2.8717,0.0,1.5256,0,0,1.5256,1.9571,4,4,1.0,1.3031
2026-05-19T17:19:38.104438,172.28.233.179,192.168.21.165,1,brute_force,1601.8305,0.0,21.3888,235000,533.9435,533.9435,3,5,6,2.2516,0.0,2.7744,0.0,2.8093,0,0,2.8093,0.8955,3,3,1.0,1.1409
2026-05-19T17:19:38.108064,172.28.233.179,192.168.21.165,1,brute_force,1695.0792,0.0,22.4071,235000,565.0264,565.0264,5,5,4,1.5,0.0,2.9547,0.0,2.2123,0,0,2.2123,2.0705,5,5,1.0,0.5933
2026-05-19T17:19:38.127871,172.28.233.179,192.168.21.165,1,brute_force,419.088,0.0,7.9949,235000,139.696,139.696,6,5,6,2.2516,0.0,2.922,0.0,8.5901,0,0,8.5901,12.8893,6,6,1.0,-1.8056
2026-05-19T17:19:38.134601,172.28.233.179,192.168.21.165,1,brute_force,424.7151,0.0,8.111,235000,141.5717,141.5717,7,5,6,1.7925,0.0,2.995,0.0,8.2408,0,0,8.2408,11.7922,7,7,1.0,-1.37
2026-05-19T17:19:38.139138,172.28.233.179,192.168.21.165,1,brute_force,403.9443,0.0,3.2735,235000,134.6481,134.6481,8,5,7,2.8074,0.0,3.4861,0.0,8.4877,0,0,8.4877,10.9342,8,8,1.0,-1.5947
2026-05-19T17:19:38.140829,172.28.233.179,192.168.21.165,1,brute_force,449.6628,0.0,4.0841,235000,149.8876,149.8876,9,5,6,1.7925,0.0,3.5405,0.0,7.5056,0,0,7.5056,10.5529,9,9,1.0,-1.2548
2026-05-19T17:19:38.143527,172.28.233.179,192.168.21.165,1,brute_force,469.2489,0.0,2.9366,235000,156.4163,156.4163,10,5,6,2.2516,0.0,3.5462,0.0,7.1035,0,0,7.1035,10.0141,10,10,1.0,-1.2161
2026-05-19T17:19:38.146121,172.28.233.179,192.168.21.165,1,brute_force,492.0075,0.0,2.5692,235000,164.0025,164.0025,11,5,6,2.585,0.0,3.555,0.0,6.7072,0,0,6.7072,9.5744,11,11,1.0,-1.1243
2026-05-19T17:19:39.086380,172.28.233.179,192.168.21.165,1,brute_force,36000.0,0.0,13.0572,235000,12000.0,12000.0,12,5,6,2.585,0.0,3.567,0.0,-0.2569,0,0,-0.2569,23.8396,12,12,1.0,0.142
2026-05-19T17:19:39.088467,172.28.233.179,192.168.21.165,1,brute_force,39000.0,0.0,14.4877,235000,13000.0,13000.0,13,5,7,2.8074,0.0,3.8332,0.0,-0.1744,0,0,-0.1744,22.8263,13,13,1.0,0.3093
2026-05-19T17:19:39.093301,172.28.233.179,192.168.21.165,1,brute_force,41.3982,0.0,2.2717,235000,13.7994,13.7994,14,5,6,2.2516,0.0,3.8054,0.0,78.0412,0,0,78.0412,271.8328,14,14,1.0,-1.1788
2026-05-19T17:19:39.097290,172.28.233.179,192.168.21.165,1,brute_force,45000.0,0.0,20.1924,235000,15000.0,15000.0,15,5,6,1.9183,0.0,3.7737,0.0,0.0683,0,0,0.0683,384.2551,15,15,1.0,1.0466
2026-05-19T17:19:39.098472,172.28.233.179,192.168.21.165,1,brute_force,47.1408,0.0,3.3159,235000,15.7136,15.7136,16,5,6,2.2516,0.0,3.7521,0.0,67.8816,0,0,67.8816,449.6549,16,16,1.0,-1.0379
2026-05-19T17:19:39.101741,172.28.233.179,192.168.21.165,1,brute_force,19974.7413,0.0,24.0777,235000,6658.2471,6658.2471,17,5,6,2.585,0.0,3.7253,0.0,0.1596,0,0,0.1596,508.2782,17,17,1.0,1.4512
2026-05-19T17:19:39.103033,172.28.233.179,192.168.21.165,1,brute_force,7194.5751,0.0,19.2206,235000,2398.1917,2398.1917,18,5,6,2.2516,0.0,3.6961,0.0,0.4415,0,0,0.4415,493.1036,18,18,1.0,0.8166
2026-05-19T17:19:39.110232,172.28.233.179,192.168.21.165,1,brute_force,58.5303,0.0,6.8064,235000,19.5101,19.5101,20,5,6,2.585,0.0,3.6768,0.0,53.9533,0,0,53.9533,518.7726,20,20,1.0,-0.6755
2026-05-19T17:19:39.109824,172.28.233.179,192.168.21.165,1,brute_force,55.6146,0.0,8.4338,235000,18.5382,18.5382,19,5,6,2.2516,0.0,3.6683,0.0,56.9394,0,0,56.9394,532.8292,19,19,1.0,-0.4967
2026-05-19T17:19:39.122227,172.28.233.179,192.168.21.165,1,brute_force,60.7377,0.0,8.2312,235000,20.2459,20.2459,21,5,6,1.9183,0.0,3.6798,0.0,54.3971,0,0,54.3971,518.733,21,21,1.0,-0.479
2026-05-19T17:19:39.127341,172.28.233.179,192.168.21.165,1,brute_force,1690.2189,0.0,9.8925,235000,563.4063,563.4063,22,5,5,1.371,0.0,3.6853,0.0,1.7595,0,0,1.7595,569.6333,22,22,1.0,-0.2567
